mol_id,fold,metal,cn,graph_sha256,source_member,source_payload_sha256,graph_representative_score_sha256,n_ligands,repeated_payload,repeated_payload_group_sizes,legal_ligand_group_sizes,donor_rank_orbit_sizes,candidate_count,challenge_eligible,missing_attachment_identity_group_count,above_exact_limit,grammar_roundtrip,exact_sha256,encode_seconds,exact_seconds,screen_seconds,screen_error
XEGPIJ,1,Ni,4,b8f0551c9ebf103e34b0fdbf8a9b3ffade54e39ed079fc6f3ace52c055cb4abb,xyz/XEGPIJ.xyz,99d664c047ba40ef0915d6f70c5247f9f8fee5aad2390a8337fd274cc6d5efac,022841fa615309fe127272c5ec86e526c9cf2c93102bb3777364ee7548f43729,4,True,[2],[2],[],2,True,0,False,True,307251e39ddaf930a9438b402c0d12fa24134f38e43771a9533d9a3473e2303c,0.005817199999000877,0.000530699995579198,0.00645379998604767,
NIHYOV,2,Cu,4,49a23434b453c1cac1cefa187b788ede841b2f672efcff81a48148b8af133bab,xyz/NIHYOV.xyz,2272be99996c83ecbc6f138513a4b5c44d52421ed6ca76c9ec3268768fc90203,0239c8acc7df6acca66f7fa03558ed75d6d0958b34aceeed989c75aa488d5e81,2,False,[],[],[],1,False,0,False,True,e6a6e9a82fe2d98ec808dde3a6ca358a6942b410d313e5183d9b054b4d3a9eb7,0.008361499989405274,0.00014119999832473695,0.008626399998320267,
OMEVAE,3,Pt,4,06b2fd4eba7106626b2491404751c17870e7936cd7fa716693310bc7441b6e07,xyz/OMEVAE.xyz,099dbdd53bcf463aea01c20058c1bd908eedb7399cc54dd67706f141b17faac5,023df3dcf7fa297d1dd524e8bf14f30a25614365943b2fada827524baf1e261d,4,False,[],[],[],1,False,0,False,True,0a8fcd9448060b42fa9c17ac8fe6f50c834e58224c02ca0f7e4538804a8a2534,0.0057431000168435276,0.0002823999966494739,0.006169000000227243,
CEXCOY,3,Cu,4,c62308e14f4e1369d86db5f55eb4972422ec95ee530d9017cb3364c21279b0b7,xyz/CEXCOY.xyz,61e0ad286160cb89e5b40c66f44d0b54efe148862696bce36c2794fcd2dd7170,025971845973ea575e6129e7d2cda0c881b5cee725821a9ece044f05f5761e36,4,True,[4],[4],[],24,True,0,False,True,64bede91aa8317282eee60cf8bc35265d0648fd140186c96dde3ace08fb83328,0.0057560999994166195,0.004052400006912649,0.009942700009560212,
LETKUT,3,Ni,4,6bb30a6b2ce5da3bfdba5dc373a12180f1570428032978ec44661ecdabbe7152,xyz/LETKUT.xyz,df37c9b6254892ed6f122ea671b67e96a0ad11d69a47c3bd942ece26b7b00388,0264cc000ffb268af8c1f77e373f7f7517bb53da98519b133c670840ca2f1d56,4,True,[2],[2],[],2,True,0,False,True,623f2086717fd5cbff2a3c66241debf6a1f1926673d97b216c357cec71dc275f,0.010441799997352064,0.0008439999946858734,0.01145140000153333,
ZUQXIS,4,Pd,4,db05764ec943e334404facc59b6afeb8a9db6694b08806ac8d14aa3f10ad72e5,xyz/ZUQXIS.xyz,8b4f6301b0f4c80e612c1b030a756f197fc9fe143a93759944bc77a2994fab98,026ed438faab569d64c869d777a6aadd139f6c41dd2d3d0b6c2e906595a58836,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,746f1535e826c0fab08f2660e314df4dc0d788db126020e3c85521f1a90afe41,0.0037725000001955777,0.0007499000057578087,0.004639699996914715,
UJODOP,4,Pd,4,663c1a05e0294789468d7c9b85fb841eafdbfedcfa82ef0a829795be73dccb88,xyz/UJODOP.xyz,fac5166264fd395bb395877acfd622f1153853161393be7dc32a611a73dc9e1e,027c77a0c98a7d805257d4562cabe3f5731b0960bd702171850a8c27f9759a3b,3,False,[],[],[],1,False,0,False,True,23cba34ecbb196904ca41ecf50af24078c4dc98b684b31967bbce7badfbb3593,0.004426600004080683,0.00027119999867863953,0.004839100001845509,
EFUZAG,0,Pd,4,d35df00293f138b4c56b6b955717f3f4716d0b812b86198f54a25f328b8539a9,xyz/EFUZAG.xyz,d0e4d72e5c1e1e0090a17e6a9575bfc8e781c342cdc4abee1b79e4b139afcdd7,0288e6a182c933db5e44777e444710d66909f6748e5d38bc18477b7a825973d1,4,True,[2],[2],[],2,True,0,False,True,bac69c0e4b86877437d5715e4070598517b54b9e52af1b9d4226f396dcfbd70e,0.011573299998417497,0.0008130999922286719,0.012546499987365678,
CEQSUM,3,Pt,4,915aa6e2179cdf6e94e783e340239f46d875001aa627618b36a33c76404b2031,xyz/CEQSUM.xyz,3673e98129da4068e1829e6c9a3ad9a36f18a20da1451df7f659f8a0c5af7e2e,028f7dbe8c8e12edb71c12e4ec5835b907c45243152ceaa183d1f8015a563ab9,3,False,[],[],[],1,False,0,False,True,3e8c0ef8b23c78b7e4f7ce66346585c5d9203c1b8601d0b7c3fc0806959265d1,0.0041120999958366156,0.000149200001033023,0.004348599992226809,
YIYNAW,2,Pd,4,86a5b679ae0bf724d742d8cb996ea84e75669d9677617da8c6a5d1b0f9b847dc,xyz/YIYNAW.xyz,e6e6359567fc5e4ffb1a0186dcc551f8764d03c994999d69cd83f34bd83a7649,029c9ca2a97face980932f69981b3c9e8d27e59e21ab2a13141cbc5dbcf0d0bd,4,True,[2],[2],[],2,True,0,False,True,808db29839fb74767c3d1e1c37a1c8573505c4370b818854a576bde40a83b7d9,0.005397300003096461,0.0008283000206574798,0.0063621999870520085,
OJEWIL,0,Pd,4,dc876f4613127b6a50bab7010a20f9603a34989576026ba198d5fd9997d2b5ce,xyz/OJEWIL.xyz,e6c8b2aeb5929313f3e3fb04cb68a3a03e8720b80ff953209aa4c6e86af17f38,02ad1af5eb6b96237cc2745f76ff7ed86f9029ee64c79cfdaea4db169e02acae,2,True,[2],[2],[],2,True,0,False,True,2f94f0f2daf0e373e19751192e27de4297a73b19b9e4e02f51889e69a6793d74,0.011421200004406273,0.0004182000120636076,0.011999000009382144,
NAKNOE,4,Pd,4,c0dede4c64eb7481f35b58a2bb2025d90c33aebcc32ccbcec9afc563c9a2b33e,xyz/NAKNOE.xyz,d5d0b0912b6a52a6bd8e89c8c050c340f38b36fd23b8371ab406c2c930a8c98e,02b6cf13b8a359c9602864afd692dd11f714e8c0132b6dafc50dceeb77c6bba2,4,True,[2],[2],[],2,True,0,False,True,7d3ef5d8b4433845610281d14726e777f0742054e4fc991f50e7dbc8516f2f5f,0.005985000025248155,0.0007830000249668956,0.006892999983392656,
KAMYEF,0,Pt,4,82521228e6eacbb51823342fe609f1731900772f3455387e7578cbd5c13e78e4,xyz/KAMYEF.xyz,03b1729b49d873e7b3ae12fddae42c7b11da0cbbaacf47b15fd70a14995985fe,02c8b548a123db6322213927b3d3bbf8355b5cb4e17ed628fd5a6f00e779717c,3,False,[],[],[],1,False,0,False,True,bd98b4c2489c33e33d66834b3baef4e78878cfaeda0e32f230cc7d8ff200d555,0.004801700008101761,0.0002840000088326633,0.005207599984714761,
NEYJAE,0,Ni,4,b2b024da793ee3b2a686d6bb03562640a5d30efbf40846b77a579741c4ce009d,xyz/NEYJAE.xyz,8d71d104f698546e85f6a9a2a3017ba85aab5627f25f78e97597d8a27b4dddcf,02d2315adc4ac27f9e18a02ed3e41306f9880b3ea54e87db7524488a27b238b6,2,False,[],[],[],1,False,0,False,True,cd2d48eb521a90d03b3fa35bb04dece4e3f05723ab33e6a74910e5e3848c2c91,0.005855700001120567,0.00014739998732693493,0.006134700000984594,
WEYBEJ,3,Pd,4,d3449b81af13a8020cb259b171cb5984238adbe1e440a46dadb80562cd8a1688,xyz/WEYBEJ.xyz,553d62bb754ff58dcfa1fef88c4a963f455d10f8329c179f60612b574da9ead7,02e1d23f85d19fb50fc644caa431cba3f4516edea2b1d053e52973f47b19f285,3,True,[2],[2],[],2,True,0,False,True,b4d2358ea0f8dc653dea6728168424f149974c10bbc7082a9a4815e505d705cd,0.003097800014074892,0.0005170000076759607,0.003717799991136417,
CEBCAN,0,Fe,5,1ec6ee834bc2f149cc8e523270eafb4b565c7243c083f75104f63fe11f19a063,xyz/CEBCAN.xyz,c8e31c24b6a4a9a2cc4dbe5575e479e888c80cdd1f5cf81f3bd5398feb43c8b5,02ec307868649947b6c241a956143aaf184f6017bdb299333d1f1b9ddb4f4106,5,True,[4],[4],[],24,True,0,False,True,aa7058a5eed3e5fdcd17d54c974955a57b15156dc29c3e98dae1d0090af8b063,0.00836669999989681,0.0074053999851457775,0.01592740000342019,
HEHJOT,2,Ir,6,814b56e2756129308e80d518e217ee1498a5d2b57eafdbd0c88e563e69010d2b,xyz/HEHJOT.xyz,e8e4242dfb8c7756a3d6c57eb8746fe6fa7a662f946458aa11495d37749f02ac,02f3f2eeea8c4bee68cc232560a7659b6a25023a246ef241b51576dbd6113326,6,True,[2],[2],[],2,True,0,False,True,4ebc1d9e34f0eaf1a8b52c3bb8635aa1f1f22cb527260755f6a84a6349c08424,0.01589149999199435,0.0015081999881658703,0.017604900000151247,
APIKUH,4,Fe,6,f3d7fcaba11bd3b8c3495d2368f430e875633565dabc6ff2047a8d6dd81d9ecc,xyz/APIKUH.xyz,aa8fb885b27c1bf2661d4a2dae9c3c6a523983cb57a88c90230e06347249f256,02f8710067ca8c8006e2de34ebe74320f119f3b66a8dd909f99ba892b61a773c,5,True,[3],[3],[],6,True,0,False,True,34c282ef569a5995965845aa344b4cf71519470b1fb0744817586a5f7324a6ee,0.010727799992309883,0.0018222999933641404,0.012688699993304908,
ZANFOJ,1,Pd,4,c5c28b7b161fe6f733502c388af9bf71ea29de023cd873ac0296ab41e57cbab0,xyz/ZANFOJ.xyz,5a1ceb3dda7e97ebd93d38bbda1a01fa4d61abbb608b32946890aa51f6716091,02fd1698cc6afa8b8b804e794fd7813467fdb2f0b33b056ae0cbd73bf891077a,4,True,[2],[2],[],2,True,0,False,True,6fd5e9c596cbdd76bd215e77eaad402ef295ece0a3915363adb8f852ae092cdc,0.006638299993937835,0.0008808000129647553,0.007660000002942979,
TELQEI,2,Pt,4,90ae11fcd3acf3c73b6c765a41a90a46d5665dbdffa2d4b0065b789c67daccdb,xyz/TELQEI.xyz,7eed69b23633ad38536f05c69fcbd828b9d5482c3bea7c1e557351914e9fd6de,0305b805e656337307eb5f3873ae88904aa5daa95ac9255d2aa4d40b28ed64d5,2,False,[],[],[2],2,True,0,False,True,826b98089eac4019f60cc321fec461167f352cad2610a2e15ac2286076aaf4a5,0.0019745000172406435,0.00042050000047311187,0.0024668000114616007,
XOYZOD,0,Pt,4,6679d7b9a432606bd7300aca8fcb91d3992e684a4406f3e340203b60409476d3,xyz/XOYZOD.xyz,0cdaf936f256a5d9834e590b8fd2c4ae5e0599afe05f0c2965aa60d4e0594099,03064ce0b10bdc23a3359b69a2938300aa72c2f38d418152daa93d75b743c5a4,3,True,[2],[2],[],2,True,0,False,True,2eebbd43ca89cace8fdd99c3b5694d97c4ef952ebf10e57483af5f388a33c46a,0.004077000019606203,0.0007458000036422163,0.004929200018523261,
DECKON,1,Fe,5,a3f19951e6f48a3b9f61dfbc794e5fb7b6d69f1a7f8574e1c72c76e7c3bc16f2,xyz/DECKON.xyz,2f2c579febb4bba0ec73b074e195f71219569e2ad1ab7a1b15ba4776396a2a42,03078d8fe4c7b8a9af7ea19af66022031d7d7fc50374aaf07b03fd8ec34e320b,3,True,[2],[2],[],2,True,0,False,True,83f3ce92c22e9f594dbaa5aa4ac21ec9d0e9fca0560967248b95b7ad91a14edf,0.006023399997502565,0.0007164999842643738,0.006855499988887459,
AMAHOO,1,Ni,5,54835d13fccc9490d0f14ac46676df7e6da8ae7624dd00e94c9513d55a5ce25f,xyz/AMAHOO.xyz,d839e0672ad1363776fa7b3208cead3af84cec782327dc886614814a95408942,030d458f8bfa6fb4d927de6d141cc03e467e44bc0ae407480e2da57afbe17f5d,4,True,[3],[3],[],6,True,0,False,True,542b05ec83872f77e0860d03c5ba2fdcc5c46db715aa5ee8c36439d329f539ab,0.012358199979644269,0.002090000023599714,0.014627199998358265,
ABODUS,1,Cu,4,90dd3a24d5fc1970e3629fc0d8b72ee3aafe258c57e241f60d4e853f0cc98f2e,xyz/ABODUS.xyz,dd2c1f1ffd7714f20927e916141d4bcde285a57f650a00bf98b25cdae1957aa9,0310b2a4a5c1b67da8716e503119c4d09bb2ad2730f89516c68dcafc34d03357,4,True,[3],[3],[],6,True,0,False,True,96c7f901babaaf25279d5bb6d5e6279028527ff744dada2c9ae407a1382ba7be,0.01199369999812916,0.001289300009375438,0.013459200010402128,
SICWOR,4,Ni,4,df65b77c55b66b983ba9aa2869ac3b96e7826ff6c9ea3993d937f6b8cefdca52,xyz/SICWOR.xyz,6bb866bde098715ffac6b95f019c2f43b4df19b53ced37d8b901a36ef7b14db7,0313af836cafb3890bf762484bec4251db12279060fcd5f434cdda8c3ff6ad8e,2,True,[2],[2],[2],4,True,0,False,True,dc52c07287617e70627d580ee70ac09d48273bc3fece71aa5d1dd3970af7c2a2,0.005636200017761439,0.0007336999988183379,0.0064796000078786165,
IDAPIM,4,Cu,4,ca377d5ff7774f31d153292c7d912459b07b44352517195a65f644a4bdb3961e,xyz/IDAPIM.xyz,77d4bbda2c7c3fbe77c464aebaac144496421dbe86b79e60fb3857082a937340,03140f218bdeec44f0e893e7401a3d32b8cbc86c6c575caccfe6baf82545afb0,4,True,[4],[4],[],24,True,0,False,True,dff91653c52eba511d7b4e507724be02a18af0d804425e850a1ce1ad0cff6aac,0.002959899982670322,0.0027929999923799187,0.005883699981495738,
WALYAL,3,Pt,4,f876b4757a6a1de619bbb1220d508fdc5873bb9e41bfeb3915918be9f792b68e,xyz/WALYAL.xyz,ab136b4cfc8a69f2a05e80e627d04dd7ced7ce5a84ed99268665e4c682d8e43d,033d588413c620fb61add60cde339c7c0012d34d58d8e731999db0d651729b6e,2,False,[],[],[],1,False,0,False,True,52efa8219673fb7d93f4829c32ca3746898a92ce7e30b116ae6e92373ef4d2c6,0.004431200010003522,0.0002455000067129731,0.004795800021383911,
POHCOF,4,Ir,6,fa7b4acb60e07004750b98960c858b6c1ecb347df4d3b7ab48a7900af91553c6,xyz/POHCOF.xyz,73f91b18254e89e1f902079b5c512677f5fdf2d60fc9d7951d3004835a033130,034792224e4981a1440aeb7c15675fa83d4804ba5e155f04553dadda8b244aa3,3,True,[2],[2],[],2,True,0,False,True,75e6f47360c9130a05ec7f2c93058fb0e7afe91e84c05c2a00f780b0772989b9,0.007924200006527826,0.0006750999891664833,0.008735000010346994,
QODLAZ,2,Zn,4,de9511d6e3059540a79e70ddeedcf35aa106f9a660a2cccdac563a16f99513aa,xyz/QODLAZ.xyz,1d1ca9ce9a428055b321d34ac8cb47c684ee4d0db5c4da44b95db94f83b55b67,034bb2ef3a78ef91b13a01b12142e9006172e79919e8670e8a9cca047c8d7b69,3,True,[2],[2],[],2,True,0,False,True,96990c708880e83340046a2a15f3e677cbed7be648981737ab1b7610e891d2ed,0.002794900006847456,0.0004191999905742705,0.0033146000059787184,
ZEXYUY,1,Pt,4,2b07162308a60e84672bd98e77dbf1e0a413ebc266166bb40fe6e4261fb341fc,xyz/ZEXYUY.xyz,1909ca3451f10507cab9044941e8579bf3171b20f66f2b8a8ef081718459f1f3,034bb36d69faf94c0373f5a8589a2470bea44cbdf9e6fb7da15377c231f974c9,3,False,[],[],[],1,False,0,False,True,056dab5e19923e4f9443432a3a79c289ebb141e12dba82cea3e7876dd4e784d9,0.0035462999949231744,0.0001663000148255378,0.003794099990045652,
SILXIV,0,Zn,5,3431bd2243bd5e605e7abb0e83eb240900392612065c85b5b90a4ccad8b2e745,xyz/SILXIV.xyz,b860fcc0680320e5a8462c2c8bfeee4d6f5495af168b79dfa78e0b5795b4c69e,0352d63cef0b2b2cdd47bce241416cf19d4820c0f900d375652772ee964ed2ee,4,True,[2],[2],[],2,True,0,False,True,5028208fb96ef3e4de36ca3da36e3ffb1b4110d2cf11361c1da2cef04b72048a,0.005004400009056553,0.000845499977003783,0.0059631000040099025,
DALYIZ,1,Pt,4,6d3c169d7db61a31adb04c7cb7dcfae5190430b40475c7cdadff67052bcd22b8,xyz/DALYIZ.xyz,fce7a2a6dd44c16ac9e2ec76b8d1320044ae35769972feaac1b60191f4377aaa,0371749f0ff1bbf84a762a2d2d035dc54c793d29f74cb221b07093d637d72afb,4,True,[2],[2],[],2,True,0,False,True,3b29f915369c5cd7f09f064d70533b35dadad2e61a6b2f10ad97be433aa15512,0.0066192000231239945,0.0008333000005222857,0.007564500003354624,
VUWYOB,2,Pt,4,bc6f743460905d0357b8426714647d98454a10d58e5db8f8ffb70f4d585d366c,xyz/VUWYOB.xyz,42c53a93289aa617a612e680bbe9744ccb9b3c42430c77555df07e231c3b63ff,037d1cd2f94d3c03b8f9a36a51b567babd693bfd98bda29211323c2a0f907463,3,True,[2],[2],[],2,True,0,False,True,31e5919d9fb36828403a00f73a10a833eacafb6cad406428894b0eec2ca21675,0.0031055999861564487,0.00043929999810643494,0.003640099981566891,
ZEPQAP,4,Zn,6,f0497ead82ba24edf6d347121468f6189125c7b65fee1d9184ecc1a9e6e7b00d,xyz/ZEPQAP.xyz,be03f04853167401624ac71473c0846091f05af1f1b6bbcf6ab699a757dbf8d1,037fa4007a1c42c78b015fef36c7735abc8abd135a4845ac33a06cc274bedc8a,3,True,[2],[2],[2],4,True,0,False,True,b9b2015f872f58fe575707388747f5ad1dc4546b10bb7e8c08fee0b65ccf4919,0.008244600001489744,0.0012241000076755881,0.009589199995389208,
VACMEU,4,Zn,6,0788874fb791d55b2bd9de9a51b23b88f83029ad90fe904a82137ac500b93133,xyz/VACMEU.xyz,8af55b196910d2d00e72c183bbd43656d23b3d7903a2c7d41c426c303b0b1097,038bc0f3301e7c863decf536d946a12dca6e3f8f24834798b5673acb4c2c6655,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,6d5005829ce6f5059d635567778fb296375f17e42e4248e7b234022c1abb0df8,0.0070204999938141555,0.0010955999896395952,0.008220599993364885,
XOQVIK,3,Ni,4,3082a4d04cfaf42513a98ecf574b8418724cdac757e57159bf9f66ac7d3c33dd,xyz/XOQVIK.xyz,c88543a13d9bd61b77be55b1d01454547e81d8bc1bdd01fe4b18f2aba7ab4f4d,039e213ee1eaea43b430f5bd980cd458ecfbaeb5daf1a7bd752b2a565c3b69e7,2,False,[],[],[],1,False,0,False,True,482db26aa006a03231b863342caf24ac492335c7dfba1f93dc7e736c4deae822,0.00888090001535602,0.0002567000046838075,0.009278099983930588,
SAFLES,3,Zn,5,23aaafab2f84961d9a7a8dbf8960f5a6c30a736d725189ff3cd57d5e8a814a01,xyz/SAFLES.xyz,8663040021375c0ea77864acb8a57f5a22efa485336e1731a1d256d1e6457f75,03bdeb661ca0794f8949bdbfc88e20279c525835a048c95f90a26006af5a193a,2,False,[],[],[],1,False,0,False,True,9c3762f7104c8588d963e1018bef82db3b9a1523869163e8f4e8906a55dd139e,0.002737000002525747,0.00014259997988119721,0.0029501999961212277,
SAMQIH,4,Rh,4,56e5e7ac4b037f314576a7dbc37af521bdd24d013f6771b83e75bfaf7eb35ab2,xyz/SAMQIH.xyz,cdd57a83ad9c1790f8f1c0fdc194f91004bb829623f5df02db6d55039192a7df,03ce2b6c91dd46475935d5a95b1fb2be4db71e8aa206e9b6129a01266421ced8,4,True,[3],[3],[],6,True,0,False,True,6f5b6ab0d9a3357afa8f3af79d19f70c39ed650f0e0928f8f14340f21058c6ff,0.010476600000401959,0.0009716000058688223,0.011606599990045652,
BOQJAU,2,Pt,4,cae7b6c97c5e47554bb9914fa410ba14868e143bc69b9fc75fadaabcebc0a51e,xyz/BOQJAU.xyz,30cc91a1f4aebd8ea9709a50c9396565981c8d4d202802ff1e3bce1ae5bffde6,03fe4ac5bf2da4a3a7ffbb41d271eb98d644cf18addac845c795d4ffed1d0f22,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,539006e2a7b093de13a24ec0d8281157d027b0a7d45c2fef5e635ad53300d5ad,0.011488000018289313,0.0009092999971471727,0.012551500025438145,
VOGNOV,0,Ni,4,155cd4e74aff19a4e8dabaf78d69748b5f5d08f3ea6c8326e7fb9d48ef04116b,xyz/VOGNOV.xyz,abe7ed8a18bb496593ceab250953b7d11c29e8c7480d9b2af04928738f5d4d2a,04021dde1938c8da27967a5e11d48292a7e75c5b7ed06113c4efa7810a012fae,3,True,[2],[2],[],2,True,0,False,True,9e360414869de0f4d614a0c38789d7bc522e4f39817f07418097fedec94cec0d,0.005228299996815622,0.0003335000074002892,0.005654799984768033,
KOTHAF,0,Pt,4,52ec394e9a0fc924ec5cda5e1a8ed002c9bf5f8ec76323bbb04101eca06f60f7,xyz/KOTHAF.xyz,c5e441b19d1f067a268287b21f6893f1cd91bc72b7b5ce56e1db7f109c9f8dbc,040c55d197bc59ff1ab959e7edfee94aa232b37499d97414096a1e020f44b6d0,3,False,[],[],[],1,False,0,False,True,8b14b5438ece7cb8e1d46d41b448cea0c4519dde0dd4f3cbafcbcbe3fab8ac54,0.004705300001660362,0.00015929999062791467,0.004956100019626319,
DUBRIC,0,Pt,4,1870e835f5c051d9c7ed8c2ee6d37f6c010af575fa2e8da651ac61aca6c9133b,xyz/DUBRIC.xyz,1edd70d712474ce2576e87914216ef05eb2ca68837e83bf0d2cfa919effcbf74,040ea6936b8faa7506726ac1fd5e16c6cae1dd046cada807bb47f50915c19e08,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,45ab241099be176ccdfb1494df15a1e0cbc06bb663d6f679b4287ed49748e7b1,0.007272399991052225,0.001109000004362315,0.008539300004485995,
IWAZAK,3,Pd,4,fe1e8b373321f44180fede7a2a626c5116651cecec68d472c914d48bd86d024c,xyz/IWAZAK.xyz,dc66c6ed9129fda2d66f1bff2030a4630965d416be09b149edcf547a4270d006,04126289d5e8718c3549b9a2dd7f8c3bfef6830ded27b41dd53fd478ed96aaa8,3,True,[2],[2],[],2,True,0,False,True,d448345d1998d5f2f20f4bd8f57a196bc781419ff12cf6f705e73bb7dc6a0541,0.006944599997950718,0.0002865999995265156,0.00733239998226054,
HEFQUG,4,Ni,4,a218e2a0a208a180b1d1ef006096b3860339c4b15013a42880b21192e8f66ee4,xyz/HEFQUG.xyz,a5de4e7139e262748352068d3df2d350b73aac62eb85007be3bdf6b176f2be76,04175ed8a69fcdf30c407bce099e78bbf51f3b2d07f4fea26f29a8c1f9526b0a,2,True,[2],[2],[],2,True,0,False,True,bd3cfc031b109edd1a0303743fec71f68504099c722b77f0c05422ff67ae3c26,0.003044999990379438,0.00042389999725855887,0.003558700002031401,
VOWLEA,2,Zn,6,9920770741cc78b3f6169aaf3e2ee07a49d35128c4d644300faa34d547166fc0,xyz/VOWLEA.xyz,ae2f54881ca73fbd200d176b5c37dabf55e4ea907a6edcd71fc9f752c123b8b9,041bc1f87e0f1872dbf0c775c49dad5f63541d9d686e8401056e584f5251e310,2,True,[2],[2],[],2,True,0,False,True,ef6acf57582869d7e11391a84d7ff4042e1024677a450b95d1c1204c4d38f822,0.013991700019687414,0.0010881999915000051,0.015201600006548688,
USOVII,2,Pt,4,2e577ec36dabdeeb81066fefdf17c138acd0cd5cc5e6316882d6dae980494f81,xyz/USOVII.xyz,844986bc26f7a598df8273891bef6271549d4a06835bce5b2cda0c417586babc,041be993aedfb28988ca28d7e887fa06153373992175c79c8d565dbf2c16801a,3,False,[],[],[],1,False,0,False,True,7a6083f7032db18e1fe9fe03f66409a6fa10dc8a7c085e3bcb58b91fb6af6581,0.00601829998777248,0.00016900000628083944,0.00632800001767464,
KONBEW,4,Pt,4,4f7298ba580c11e7f6769ce285de1d3074307faa2ec096a1ca0da1c9f7a43210,xyz/KONBEW.xyz,b741b21bfb3b3190fe99c69a80e733d564a90e8bb34ef456ac079c49ed8c352a,04308747ec85dbb7954b28fed2321b99c5947ed1653a3e85723ded74aaeba0bb,3,True,[2],[2],[],2,True,0,False,True,fa739f5a1e0fa3f391907d2341d61bf5c14225ee050ced807d444e530ecf0197,0.005890600004931912,0.0008473999914713204,0.006862100010039285,
ROFXUF,0,Pt,4,a6ea3dbd77ad50d96e902c19bab3f592b5a54fdf72f557d66cd887c69694bacd,xyz/ROFXUF.xyz,43cd44ada358e658e37bee5b2e3bf1842ece8d208b0b3de0bf71ea06c03ef888,043211f4cdf4fafed3212485b3a4cd8f2c193758f210dd73ddea4c1dd625d5bc,4,True,[2],[2],[],2,True,0,False,True,ca7fe4ca1c4017af785eec60a8d21c9c71f95170bb0ab08f84a02cb53543711f,0.0016125999973155558,0.0005963000003248453,0.0022880999895278364,
VIVYIJ,4,Pd,4,469d6c8c5b2b9d7d73b310fb6375007653d4441026cd70d51299dd591e96a7d8,xyz/VIVYIJ.xyz,727afd3b69be707d0e18692e920e0cd409809dc7484a6181e430d7e4fea1c925,0438f7700c9625923494bcad5bba6db7aaa196545329d14b1665c5c3230a2269,4,True,[4],[4],[],24,True,0,False,True,b39ba4529bb2f756899a3117603a4fe0f60fd8c1c7d87a191babdfc97e3e3cd2,0.00818289999733679,0.004656300006899983,0.012964599998667836,
MAWQIM,4,Pd,4,d885cda95763559b1d4109f3c5cbdcf8d9991c0954340bdb5dcb3172cafacf22,xyz/MAWQIM.xyz,216d18fc1630f4b5db0d6099136de388ad8e9f07fa36a0e77ab122a55513958f,04458c88bc9ce0e23b0f862f3ba2786d46a590b886ff0284db3dc93bc7b06179,4,True,"[2,2]","[2,2]",[],4,True,0,False,True,0fd6c3b08e7e9d6ebedaa3e14065658d2f817aade0101e98728bb643d8d31934,0.005410999990999699,0.0007729999779257923,0.00636800000211224,
UCUVAR,4,Ni,4,c3d6c73667e4434687063eb7f0d819c7a72861b3db5928ddfaf50c392c8e9801,xyz/UCUVAR.xyz,62da0b80d6de36114ad62acbe0435eea6987e5ce75b22ca594d9d4be13b011b1,0445dd52914236b53e1d7c9849696ba57a608ea61d808e2e06bcf0b0708ca9ac,2,False,[],[],[2],2,True,0,False,True,7c539c76d3e4ecc1c866847ad6136631eae363682755049e644b7ce62df9b0ad,0.004820100002689287,0.0004414999857544899,0.0055050000082701445,
RELXIT,0,Pt,4,faef6d3f72081f1dda505ff1388cfa4056b142296c5279f2e8a7790c17ff600e,xyz/RELXIT.xyz,a17e84f520f33fc1de0ccc09e3567843819ed6c8fedd34b2688cce93706c7cf8,0468eabd2ccf0becc59f852804b22b09280fa6c72b45adc1d02d0d1df7d7c315,4,True,[3],[3],[],6,True,0,False,True,3530384f3e8d2f58c0337b921a6eda58fb71e7e1415433ae2e133e5e2280eac2,0.0019908999965991825,0.0010025000083260238,0.0030701000068802387,
XEYNAS,0,Pt,4,47405bd720a367bd098e225521b64731b2feb9cab9537a3725049b6ec157dde4,xyz/XEYNAS.xyz,5c31a792a4db4cff9aa9f815a6be6bd8109148b618c2b74dc5ac1925489b9b92,04818a5fe792fe03373d119ecc5fe4ef19562413a5bb5e5731806c2a601df530,4,True,[3],[3],[],6,True,0,False,True,6bccb32856334fb4799275daa2f8a03ac8a0c65bf0d7e0902e79a702beb1674f,0.005327600025339052,0.001053699990734458,0.006476600014138967,
OXEKEK,3,Pt,4,45cabacbe05632ae54d8b726f057c123bccde6f6c3f46bfaca13e3fa31fbbfcc,xyz/OXEKEK.xyz,90536fa48938eb56e9e9ab29329de3af921312b2ca591b6a3807aba511126c53,048560f877300484f3394f9f44db6a18f26d0d7e0848b0afd85eff4dbfbeeeac,3,False,[],[],[],1,False,0,False,True,2834b0716344e0b90240fe6f536d4cba5259af647a7523fd33f35c35e45248d1,0.003927300014765933,0.00026619998971000314,0.004288099997211248,
